Year,Age,Gender,Population,Deaths
1995,50,Female,1501800,5030.0
1995,50,Male,1440707,8585.0
1995,51,Female,1449224,5425.0
1995,51,Male,1380295,9269.0
1995,52,Female,1524258,6221.0
1995,52,Male,1454602,10103.0
1995,53,Female,1335630,6027.0
1995,53,Male,1261232,10195.0
1995,54,Female,1289991,6352.0
1995,54,Male,1218759,10164.100999999999
1995,55,Female,1218620,6499.0
1995,55,Male,1142664,10439.899
1995,56,Female,1199245,7134.0
1995,56,Male,1116384,11213.0
1995,57,Female,1184562,7564.0
1995,57,Male,1095730,11825.0
1995,58,Female,1089129,7960.0
1995,58,Male,1003363,12105.0
1995,59,Female,1112446,8633.5
1995,59,Male,1020155,13269.0
1995,60,Female,1128761,9438.5
1995,60,Male,1022006,14711.0
1995,61,Female,1022816,9955.0
1995,61,Male,927655,15193.0
1995,62,Female,1037276,11061.089
1995,62,Male,926557,16343.0
1995,63,Female,1053480,11947.911
1995,63,Male,932984,17733.0
1995,64,Female,1115014,13016.0
1995,64,Male,971175,19428.891000000003
1995,65,Female,1105497,14517.551
1995,65,Male,960654,20938.609
1995,66,Female,1092868,15336.449
1995,66,Male,928038,22165.5
1995,67,Female,1121990,17057.0
1995,67,Male,941488,24252.0
1995,68,Female,1063373,18242.0
1995,68,Male,869620,25245.0
1995,69,Female,1053266,19789.000001
1995,69,Male,839691,26825.0
1995,70,Female,1065427,21677.0
1995,70,Male,832194,28557.0
1995,71,Female,1019634,22682.0
1995,71,Male,794811,29807.0
1995,72,Female,990235,24368.0
1995,72,Male,760959,30605.237
1995,73,Female,991991,26079.0
1995,73,Male,751535,32365.763
1995,74,Female,966650,27146.0
1995,74,Male,716167,33237.0
1995,75,Female,893580,28619.0
1995,75,Male,640175,33475.0
1995,76,Female,838956,28568.0
1995,76,Male,585480,32229.0
1995,77,Female,790148,29848.993000000002
1995,77,Male,531555,33194.0
1995,78,Female,757269,31206.006999999998
1995,78,Male,494639,32916.0
1995,79,Female,721972,32919.5
1995,79,Male,454108,32563.0
1995,80,Female,688844,34516.0
1995,80,Male,414135,33250.0
1995,81,Female,624458,35709.0
1995,81,Male,359712,32265.0
1995,82,Female,585796,36903.5
1995,82,Male,324187,31577.0
1995,83,Female,524790,36753.0
1995,83,Male,276086,29771.0
1995,84,Female,480112,37688.0
1995,84,Male,236492,28162.0
1995,85,Female,424283,37655.0
1995,85,Male,200082,26435.0
1995,86,Female,378060,37516.0
1995,86,Male,170297,24649.0
1995,87,Female,336483,37159.0
1995,87,Male,143364,22394.0
1995,88,Female,289910,35277.0
1995,88,Male,116291,19739.999995
1995,89,Female,251011,33809.217000000004
1995,89,Male,94877,17333.41
1995,90,Female,220149,31536.283000000003
1995,90,Male,78151,14945.59
1995,91,Female,179237,28631.5
1995,91,Male,59933,12695.0
1995,92,Female,144355,26041.0
1995,92,Male,45793,10777.0
1995,93,Female,111038,22504.0
1995,93,Male,33362,8710.0
1995,94,Female,95155,19962.417005
1995,94,Male,26871,6743.205
1995,95,Female,66114,16514.205
1995,95,Male,17463,5331.762000000001
1995,96,Female,47294,12801.378
1995,96,Male,11378,3693.033
1995,97,Female,34942,10612.0
1995,97,Male,8046,2997.0
1995,98,Female,25759,8306.5
1995,98,Male,5677,2099.0
1995,99,Female,18067,6306.5
1995,99,Male,3958,1465.0
1996,0,Female,1827352,12549.999995
1996,0,Male,1917647,15982.999995
1996,1,Female,1853761,1018.0
1996,1,Male,1940184,1192.0
1996,2,Female,1877682,622.0
1996,2,Male,1969349,870.0
1996,3,Female,1919606,531.0
1996,3,Male,2016772,723.0
1996,4,Female,1996848,429.0
1996,4,Male,2089071,566.0
1996,5,Female,2009583,345.0
1996,5,Male,2109032,546.0
1996,6,Female,1994843,331.0
1996,6,Male,2092980,478.0
1996,7,Female,1933740,312.0
1996,7,Male,2027371,419.0
1996,8,Female,1860115,303.0
1996,8,Male,1950129,386.0
1996,9,Female,1893695,290.0
1996,9,Male,1989042,373.0
1996,10,Female,1914794,263.0
1996,10,Male,2016071,397.0
1996,11,Female,1898720,294.0
1996,11,Male,1993030,418.0
1996,12,Female,1853159,345.0
1996,12,Male,1945127,482.0
1996,13,Female,1899743,374.0
1996,13,Male,1993446,636.0
1996,14,Female,1910209,473.0
1996,14,Male,2010810,873.0
1996,15,Female,1883710,600.0
1996,15,Male,1992332,1187.0
1996,16,Female,1888426,846.0
1996,16,Male,2008121,1866.0
1996,17,Female,1810317,865.0
1996,17,Male,1938632,2134.0
1996,18,Female,1775985,820.0
1996,18,Male,1871948,2657.0
1996,19,Female,1834785,853.0
1996,19,Male,1915904,2834.0
1996,20,Female,1752284,807.0
1996,20,Male,1834412,2803.0
1996,21,Female,1747285,825.0
1996,21,Male,1827445,2841.0
1996,22,Female,1685208,786.0
1996,22,Male,1752966,2697.0
1996,23,Female,1725678,822.0
1996,23,Male,1782672,2608.0
1996,24,Female,1859905,910.0
1996,24,Male,1908790,2681.0
1996,25,Female,2024357,1086.0
1996,25,Male,2063111,2914.0
1996,26,Female,1997916,1074.0
1996,26,Male,2024078,2878.0
1996,27,Female,1964186,1155.0
1996,27,Male,1993483,2875.551
1996,28,Female,1883596,1238.0
1996,28,Male,1907058,2924.4489999999996
1996,29,Female,1994789,1352.0
1996,29,Male,2011566,3234.0
1996,30,Female,2071385,1424.0
1996,30,Male,2098687,3401.0
1996,31,Female,2120569,1639.0
1996,31,Male,2131380,3968.0
1996,32,Female,2212801,1897.0
1996,32,Male,2222950,4392.0
1996,33,Female,2227346,2031.0
1996,33,Male,2228954,4552.0
1996,34,Female,2307463,2181.0
1996,34,Male,2323630,4927.0
1996,35,Female,2340096,2425.0
1996,35,Male,2349229,5160.0
1996,36,Female,2306805,2553.0
1996,36,Male,2290685,5569.0
1996,37,Female,2271090,2706.0
1996,37,Male,2247415,5768.0
1996,38,Female,2212877,2981.0
1996,38,Male,2186692,5957.0
1996,39,Female,2303140,3022.0
1996,39,Male,2277722,6344.0
1996,40,Female,2231690,3327.42
1996,40,Male,2201222,6674.0
1996,41,Female,2136348,3475.58
1996,41,Male,2091432,6982.0
1996,42,Female,2099351,3587.5
1996,42,Male,2049120,6974.0
1996,43,Female,2030050,3815.5
1996,43,Male,1963583,7292.0
1996,44,Female,2005061,3835.0
1996,44,Male,1957655,7584.597
1996,45,Female,1938345,4221.359
1996,45,Male,1886469,7957.403
1996,46,Female,1872104,4363.641
1996,46,Male,1808783,8063.593000000001
1996,47,Female,1850252,4688.0
1996,47,Male,1778810,8573.407
1996,48,Female,1797975,5130.0
1996,48,Male,1728783,8893.0
1996,49,Female,2006380,5573.0
1996,49,Male,1942625,9559.0
1996,50,Female,1474034,4936.0
1996,50,Male,1412800,8276.0
1996,51,Female,1453821,5295.0
1996,51,Male,1386351,8832.0
1996,52,Female,1456577,5996.0
1996,52,Male,1385793,9547.0
1996,53,Female,1525335,6686.0
1996,53,Male,1448224,10564.5
1996,54,Female,1359702,6571.0
1996,54,Male,1286802,10607.5
1996,55,Female,1271723,6670.0
1996,55,Male,1194796,10570.0
1996,56,Female,1213521,7056.5
1996,56,Male,1131854,11080.0
1996,57,Female,1201210,7582.5
1996,57,Male,1112319,11674.0
1996,58,Female,1150571,8041.0
1996,58,Male,1062902,12568.0
1996,59,Female,1116266,8392.0
1996,59,Male,1025538,13070.0
1996,60,Female,1115094,9408.0
1996,60,Male,1010585,14148.0
1996,61,Female,1090370,10166.0
1996,61,Male,990791,15361.0
1996,62,Female,1026570,10834.0
1996,62,Male,924780,16470.0
1996,63,Female,1037642,11672.5
1996,63,Male,924846,17442.0
1996,64,Female,1062300,12735.5
1996,64,Male,926308,18784.0
1996,65,Female,1098111,14052.0
1996,65,Male,946339,20176.000003
1996,66,Female,1091154,15238.0
1996,66,Male,939672,21779.0
1996,67,Female,1089009,16637.0
1996,67,Male,919714,23058.0
1996,68,Female,1076437,18010.0
1996,68,Male,896166,25091.0
1996,69,Female,1056644,19437.0
1996,69,Male,850841,26536.0
1996,70,Female,1043695,20976.0
1996,70,Male,816555,28016.5
1996,71,Female,1023168,22955.0
1996,71,Male,798976,29583.5
1996,72,Female,999363,24230.0
1996,72,Male,770543,30540.5
1996,73,Female,968649,25691.0
1996,73,Male,733921,31258.5
1996,74,Female,979963,27482.0
1996,74,Male,725568,33126.0
1996,75,Female,943802,28739.0
1996,75,Male,685146,33757.0
1996,76,Female,859939,30261.0
1996,76,Male,605707,34244.0
1996,77,Female,807115,30021.5
1996,77,Male,550814,32641.0
1996,78,Female,766999,31727.252999999997
1996,78,Male,500592,33733.0
1996,79,Female,724110,33090.806
1996,79,Male,459464,33004.008
1996,80,Female,691440,34331.441
1996,80,Male,421600,32935.992
1996,81,Female,638857,35972.0
1996,81,Male,374193,32869.0
1996,82,Female,590595,37184.0
1996,82,Male,333154,31950.0
1996,83,Female,548846,38320.182
1996,83,Male,288834,30919.5
1996,84,Female,485802,38366.818
1996,84,Male,246660,29207.5
1996,85,Female,436798,38545.0
1996,85,Male,206393,27232.0
1996,86,Female,388337,38314.0
1996,86,Male,175744,25199.0
1996,87,Female,342123,37393.0
1996,87,Male,147810,22539.712
1996,88,Female,303556,36728.0
1996,88,Male,122674,20598.788
1996,89,Female,258067,34330.0
1996,89,Male,99014,17708.0
1996,90,Female,216415,32406.0
1996,90,Male,77343,15435.5
1996,91,Female,187945,29879.0
1996,91,Male,62928,13181.0
1996,92,Female,151189,27111.0
1996,92,Male,48346,11035.0
1996,93,Female,120232,23646.075
1996,93,Male,35680,8953.0
1996,94,Female,89162,19872.925002
1996,94,Male,25583,6986.0
1996,95,Female,72326,17291.017
1996,95,Male,19285,5325.118
1996,96,Female,52319,13856.612000000001
1996,96,Male,12925,4206.028
1996,97,Female,35937,10408.371
1996,97,Male,8225,2799.8540000000003
1996,98,Female,25755,8340.0
1996,98,Male,5602,2137.0000004
1996,99,Female,17907,6219.5
1996,99,Male,3931,1494.5
1997,0,Female,1831017,12270.000001
1997,0,Male,1920124,15808.999999
1997,1,Female,1835613,929.0
1997,1,Male,1920214,1169.0
1997,2,Female,1861297,585.0
1997,2,Male,1949787,787.0
1997,3,Female,1900627,482.0
1997,3,Male,1993090,653.0
1997,4,Female,1960117,384.0
1997,4,Male,2060785,512.0
1997,5,Female,2004457,405.0
1997,5,Male,2099810,477.0
1997,6,Female,2015124,317.0
1997,6,Male,2112371,432.0
1997,7,Female,2019104,328.0
1997,7,Male,2117783,390.0
1997,8,Female,1919379,275.0
1997,8,Male,2014918,390.0
1997,9,Female,1927351,277.0
1997,9,Male,2023735,359.0
1997,10,Female,1930079,295.0
1997,10,Male,2029495,374.0
1997,11,Female,1915476,270.0
1997,11,Male,2012448,394.0
1997,12,Female,1921517,327.0
1997,12,Male,2016810,499.0
1997,13,Female,1871007,330.0
1997,13,Male,1963654,645.0
1997,14,Female,1919275,479.0
1997,14,Male,2020936,805.0
1997,15,Female,1933913,529.0
1997,15,Male,2044169,1113.0
1997,16,Female,1893568,801.0
1997,16,Male,2013549,1680.0
1997,17,Female,1904934,902.0
1997,17,Male,2038904,2170.0
1997,18,Female,1837913,912.0
1997,18,Male,1939476,2554.0
1997,19,Female,1854838,863.5
1997,19,Male,1936427,2747.0
1997,20,Female,1836330,838.5
1997,20,Male,1921901,2653.0
1997,21,Female,1735464,778.0
1997,21,Male,1815697,2874.0
1997,22,Female,1734130,920.0
1997,22,Male,1807954,2493.0
1997,23,Female,1703129,825.0
1997,23,Male,1763371,2565.0
1997,24,Female,1771877,864.0
1997,24,Male,1820223,2460.0
1997,25,Female,1904386,950.0
1997,25,Male,1951959,2695.0
1997,26,Female,2025572,1051.0
1997,26,Male,2045323,2792.0
1997,27,Female,2045799,1183.0
1997,27,Male,2073020,2827.0
1997,28,Female,1940199,1144.0
1997,28,Male,1965821,2682.0
1997,29,Female,1963096,1184.0
1997,29,Male,1983865,2763.0
1997,30,Female,2037984,1315.0
1997,30,Male,2068971,3043.0
1997,31,Female,2020294,1495.0
1997,31,Male,2030997,3184.0
1997,32,Female,2152934,1646.0
1997,32,Male,2161826,3561.0
1997,33,Female,2204089,1857.0
1997,33,Male,2206835,3875.0
1997,34,Female,2274430,2008.9999997
1997,34,Male,2287563,4289.0
1997,35,Female,2343301,2222.0
1997,35,Male,2360885,4608.0
1997,36,Female,2307092,2453.0
1997,36,Male,2285354,4699.268
1997,37,Female,2307228,2642.0
1997,37,Male,2290982,5009.232
1997,38,Female,2225903,2752.0
1997,38,Male,2198355,5259.5
1997,39,Female,2306472,3030.0
1997,39,Male,2278049,5500.0
1997,40,Female,2321092,3338.0
1997,40,Male,2302947,6135.0
1997,41,Female,2159571,3455.0
1997,41,Male,2108989,6372.0
1997,42,Female,2157513,3527.0
1997,42,Male,2116172,6539.0
1997,43,Female,2092583,3887.0
1997,43,Male,2026839,6920.0
1997,44,Female,2045523,3961.0
1997,44,Male,1993565,7092.0
1997,45,Female,2029100,4060.0
1997,45,Male,1979776,7641.0
1997,46,Female,1895102,4370.0
1997,46,Male,1826873,7745.618
1997,47,Female,1892281,4589.0
1997,47,Male,1825555,8126.382
1997,48,Female,1813612,4995.0
1997,48,Male,1742200,8671.0
1997,49,Female,1875902,5623.0
1997,49,Male,1806239,9266.0
1997,50,Female,2024120,6091.0
1997,50,Male,1960530,9885.0
1997,51,Female,1427347,5306.0
1997,51,Male,1359372,8677.0
1997,52,Female,1462731,5819.0
1997,52,Male,1393893,9238.0
1997,53,Female,1455001,6407.0
1997,53,Male,1376806,10067.0
1997,54,Female,1552499,7030.0
1997,54,Male,1478569,11269.0
1997,55,Female,1342791,7064.0
1997,55,Male,1264175,10861.0
1997,56,Female,1262312,7264.0
1997,56,Male,1178893,11260.0
1997,57,Female,1215400,7738.0
1997,57,Male,1126959,11683.0
1997,58,Female,1174893,8247.0
1997,58,Male,1086896,12327.0
1997,59,Female,1173089,8631.0
1997,59,Male,1079679,13053.0
1997,60,Female,1122925,8967.0
1997,60,Male,1022049,13952.0
1997,61,Female,1076229,9985.0
1997,61,Male,977398,14835.0
1997,62,Female,1095750,11042.5
1997,62,Male,989392,16165.0
1997,63,Female,1027608,11606.5
1997,63,Male,922246,16617.0
1997,64,Female,1043774,12564.0
1997,64,Male,916853,18119.996
1997,65,Female,1047169,13584.0
1997,65,Male,903717,19322.004
1997,66,Female,1085606,14787.0
1997,66,Male,926610,21027.177
1997,67,Female,1089043,16289.0
1997,67,Male,933118,23091.823
1997,68,Female,1044406,17272.0
1997,68,Male,876385,24366.0
1997,69,Female,1067832,19051.0
1997,69,Male,875944,25981.0
1997,70,Female,1050803,20548.0
1997,70,Male,828394,27837.0
1997,71,Female,999199,22283.0
1997,71,Male,783229,28527.0
1997,72,Female,1003480,24210.0
1997,72,Male,773717,30387.0
1997,73,Female,981030,25651.0
1997,73,Male,748235,31317.0
1997,74,Female,957574,26726.0
1997,74,Male,708383,32026.0
1997,75,Female,956240,28918.0
1997,75,Male,693297,34011.0
1997,76,Female,908653,30301.0
1997,76,Male,648261,34466.0
1997,77,Female,825990,31632.5
1997,77,Male,569801,34646.0
1997,78,Female,780844,31856.5
1997,78,Male,517259,33009.0
1997,79,Female,733656,33292.0
1997,79,Male,464829,33657.284
1997,80,Female,697634,34474.0
1997,80,Male,429986,32750.716
1997,81,Female,639054,35572.0
1997,81,Male,380052,32928.0
1997,82,Female,604895,37539.0
1997,82,Male,347717,32436.0
1997,83,Female,551699,38608.0
1997,83,Male,295635,31625.0
1997,84,Female,508232,38957.0
1997,84,Male,258477,29858.0
1997,85,Female,444914,38799.0
1997,85,Male,216660,27907.0
1997,86,Female,399245,39076.0
1997,86,Male,181341,25857.5
1997,87,Female,350885,38740.5
1997,87,Male,152596,23529.5
1997,88,Female,308509,36581.5
1997,88,Male,126462,20963.174
1997,89,Female,270003,35918.5
1997,89,Male,104572,18739.826
1997,90,Female,221590,33688.5
1997,90,Male,80441,16353.5
1997,91,Female,184176,30597.0
1997,91,Male,62093,13552.0
1997,92,Female,158179,27719.0
1997,92,Male,50819,11220.5
1997,93,Female,125700,24788.0
1997,93,Male,37611,9263.0
1997,94,Female,96097,21467.656
1997,94,Male,27329,7476.0
1997,95,Female,66954,17240.344
1997,95,Male,18152,5522.0
1997,96,Female,57331,14556.0
1997,96,Male,14315,4237.748
1997,97,Female,39726,11350.295
1997,97,Male,9385,3169.5190000000002
1997,98,Female,26367,8291.205
1997,98,Male,5731,2020.7329998999999
1997,99,Female,17719,6510.5
1997,99,Male,3882,1453.0
1998,0,Female,1834445,12600.999999
1998,0,Male,1928364,15800.0
1998,1,Female,1842658,932.0
1998,1,Male,1925454,1111.0
1998,2,Female,1843686,587.0
1998,2,Male,1929711,763.0
1998,3,Female,1885952,449.0
1998,3,Male,1975856,571.0
1998,4,Female,1941189,361.0
1998,4,Male,2037608,476.0
1998,5,Female,1967880,340.0
1998,5,Male,2071831,475.0
1998,6,Female,2009649,289.0
1998,6,Male,2102826,416.0
1998,7,Female,2041054,312.0
1998,7,Male,2139061,432.0
1998,8,Female,2010870,286.0
1998,8,Male,2111915,353.0
1998,9,Female,1977083,267.0
1998,9,Male,2078159,365.0
1998,10,Female,1967264,263.0
1998,10,Male,2067966,395.0
1998,11,Female,1932013,279.0
1998,11,Male,2027682,390.0
1998,12,Female,1939523,284.0
1998,12,Male,2038566,526.0
1998,13,Female,1937596,344.0
1998,13,Male,2033379,610.0
1998,14,Female,1890466,444.0
1998,14,Male,1990726,726.0
1998,15,Female,1942402,545.0
1998,15,Male,2054320,1055.0
1998,16,Female,1942707,775.0
1998,16,Male,2064077,1594.0
1998,17,Female,1905224,825.0
1998,17,Male,2039345,1980.9999999000001
1998,18,Female,1937952,902.0
1998,18,Male,2043271,2616.0
1998,19,Female,1912710,828.0
1998,19,Male,1997724,2666.032
1998,20,Female,1856889,807.0
1998,20,Male,1942974,2626.968
1998,21,Female,1818619,818.0
1998,21,Male,1901381,2762.0
1998,22,Female,1725007,783.0
1998,22,Male,1800784,2529.0
1998,23,Female,1753977,819.0
1998,23,Male,1821418,2447.0
1998,24,Female,1746723,810.0
1998,24,Male,1799331,2443.0
1998,25,Female,1819630,902.0
1998,25,Male,1869136,2432.0
1998,26,Female,1903059,980.0
1998,26,Male,1934195,2446.0
1998,27,Female,2075408,1103.0
1998,27,Male,2096125,2759.0
1998,28,Female,2027526,1068.0
1998,28,Male,2052704,2611.0
1998,29,Female,2001735,1206.0
1998,29,Male,2024126,2640.0
1998,30,Female,2014890,1277.0
1998,30,Male,2053907,2762.0
1998,31,Female,1984053,1450.0
1998,31,Male,1996379,2918.0
1998,32,Female,2052371,1509.0
1998,32,Male,2061585,3172.0
1998,33,Female,2141264,1763.0
1998,33,Male,2143804,3585.0
1998,34,Female,2246582,2040.0
1998,34,Male,2258033,3884.0
1998,35,Female,2315362,2222.0
1998,35,Male,2332072,4264.0
1998,36,Female,2310153,2394.0
1998,36,Male,2294049,4473.0
1998,37,Female,2302661,2698.0
1998,37,Male,2281345,4777.0
1998,38,Female,2272105,2813.0
1998,38,Male,2252385,5065.0
1998,39,Female,2299127,3069.0
1998,39,Male,2266938,5450.0
1998,40,Female,2336232,3254.0
1998,40,Male,2320302,5865.0
1998,41,Female,2241630,3473.0
1998,41,Male,2201180,6219.0
1998,42,Female,2185185,3658.0
1998,42,Male,2138872,6566.0
1998,43,Female,2151740,3989.0
1998,43,Male,2094862,6993.0
1998,44,Female,2102579,4162.0
1998,44,Male,2049575,7472.0
1998,45,Female,2079096,4268.0
1998,45,Male,2029255,7697.0
1998,46,Female,1984251,4358.0
1998,46,Male,1917073,7958.0
1998,47,Female,1914688,4658.0
1998,47,Male,1844735,8257.936
1998,48,Female,1861433,5077.0
1998,48,Male,1795548,8637.063999999998
1998,49,Female,1880708,5331.0
1998,49,Male,1807376,9156.0
1998,50,Female,1901062,5998.5
1998,50,Male,1833763,9827.062
1998,51,Female,1959697,6450.5
1998,51,Male,1886389,10772.938
1998,52,Female,1437691,5784.916
1998,52,Male,1369303,9182.0
1998,53,Female,1458392,6192.084
1998,53,Male,1382213,9788.0
1998,54,Female,1481673,6619.0
1998,54,Male,1407511,10445.823
1998,55,Female,1534753,7606.0
1998,55,Male,1455145,11968.177
1998,56,Female,1327799,7702.0
1998,56,Male,1242561,11646.0
1998,57,Female,1263625,7744.0
1998,57,Male,1172595,11813.0
1998,58,Female,1196415,8069.0
1998,58,Male,1108639,12466.0
1998,59,Female,1190883,8640.0
1998,59,Male,1097032,13004.0
1998,60,Female,1183161,9413.0
1998,60,Male,1082563,13899.0
1998,61,Female,1082493,9768.0
1998,61,Male,985731,14777.0
1998,62,Female,1082874,10628.0
1998,62,Male,977610,15976.0
1998,63,Female,1097019,11728.0
1998,63,Male,985909,17079.0
1998,64,Female,1030825,12299.0
1998,64,Male,913323,17517.0
1998,65,Female,1029326,13636.0
1998,65,Male,895889,18902.0
1998,66,Female,1036094,14839.0
1998,66,Male,885610,20468.0
1998,67,Female,1085086,15707.5
1998,67,Male,921882,22000.0
1998,68,Female,1043912,17040.5
1998,68,Male,890447,23784.0
1998,69,Female,1033896,18361.0
1998,69,Male,855123,25028.0
1998,70,Female,1065660,20611.0
1998,70,Male,853803,26971.0
1998,71,Female,1003129,22040.0
1998,71,Male,793951,28671.0
1998,72,Female,980513,24148.0
1998,72,Male,757791,29759.5
1998,73,Female,988658,25826.0
1998,73,Male,756653,31179.5
1998,74,Female,970682,27429.0
1998,74,Male,722142,32571.0
1998,75,Female,934093,28462.0
1998,75,Male,676329,33176.0
1998,76,Female,921217,30682.0
1998,76,Male,656059,34946.0
1998,77,Female,871646,32362.970999999998
1998,77,Male,610071,34805.0
1998,78,Female,796711,33194.528999999995
1998,78,Male,533930,35086.0
1998,79,Female,747518,33342.5
1998,79,Male,480544,33395.0
1998,80,Female,711439,35620.0
1998,80,Male,438881,34054.277
1998,81,Female,642797,36534.0
1998,81,Male,387044,32820.723
1998,82,Female,605971,37641.322
1998,82,Male,354567,32633.0
1998,83,Female,563770,39116.678
1998,83,Male,307701,32700.0
1998,84,Female,511004,40471.0
1998,84,Male,265085,30582.760000000002
1998,85,Female,468476,40544.0
1998,85,Male,228755,28473.239999999998
1998,86,Female,406284,39844.0
1998,86,Male,190622,26415.489
1998,87,Female,360495,39756.0
1998,87,Male,157715,23905.511
1998,88,Female,316577,38210.073000000004
1998,88,Male,130777,21547.0
1998,89,Female,274393,36462.926999999996
1998,89,Male,108100,19363.0
1998,90,Female,231137,35149.0
1998,90,Male,84795,16740.0
1998,91,Female,188193,31558.0
1998,91,Male,64553,14018.0
1998,92,Female,154768,28680.0
1998,92,Male,50234,11626.0
1998,93,Female,131513,25550.0
